Car Title,Location,VIN,URL
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN3ST535400,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN3ST535400
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP5SN641574,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP5SN641574
2025 RAM Ram 1500 RAM 1500 LONE STAR CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP8SN516982,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LONE+STAR+CREW+CAB+4X4+57+BOX-1C6SRFFP8SN516982
2025 Jeep Gladiator GLADIATOR TEXAS TRAIL 4X4,"/ Location: Weatherford, TX",1C6PJTAG0SL505554,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+TEXAS+TRAIL+4X4-1C6PJTAG0SL505554
2025 RAM Ram 1500 RAM 1500 REBEL CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFLP4SN667421,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+REBEL+CREW+CAB+4X4+57+BOX-1C6SRFLP4SN667421
2025 RAM Ram 1500 RAM 1500 LIMITED LONGHORN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP6SN609948,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+LONGHORN+CREW+CAB+4X4+57+BOX-1C6SRFHP6SN609948
2025 Jeep Grand Cherokee GRAND CHEROKEE LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJGAGXSC277619,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+LAREDO+X+4X2-1C4RJGAGXSC277619
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN1ST535315,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN1ST535315
2025 Jeep Grand Cherokee GRAND CHEROKEE L SUMMIT RESERVE 4X4,"/ Location: Weatherford, TX",1C4RJKEG9S8659429,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+SUMMIT+RESERVE+4X4-1C4RJKEG9S8659429
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN5ST503564,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN5ST503564
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN5ST516315,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN5ST516315
2025 RAM Ram 1500 RAM 1500 TRADESMAN QUAD CAB 4X2 6'4' BOX,"/ Location: Weatherford, TX",1C6SRECG8SN597805,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+TRADESMAN+QUAD+CAB+4X2+64+BOX-1C6SRECG8SN597805
2025 Jeep Grand Cherokee GRAND CHEROKEE L SUMMIT RESERVE 4X4,"/ Location: Weatherford, TX",1C4RJKEG8S8631508,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+SUMMIT+RESERVE+4X4-1C4RJKEG8S8631508
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP1SN669393,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP1SN669393
2025 Jeep Grand Cherokee GRAND CHEROKEE L SUMMIT RESERVE 4X4,"/ Location: Weatherford, TX",1C4RJKEG1S8659053,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+SUMMIT+RESERVE+4X4-1C4RJKEG1S8659053
2025 Jeep Wrangler WRANGLER 4-DOOR WILLYS,"/ Location: Weatherford, TX",1C4PJXDN4SW518574,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+4+DOOR+WILLYS-1C4PJXDN4SW518574
2025 RAM Ram 1500 RAM 1500 BIG HORN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP3SN511687,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+BIG+HORN+CREW+CAB+4X4+57+BOX-1C6SRFFP3SN511687
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJPXSN511838,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJPXSN511838
2025 Jeep Wrangler WRANGLER 2-DOOR SPORT,"/ Location: Weatherford, TX",1C4PJXAG2SW517848,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+2+DOOR+SPORT-1C4PJXAG2SW517848
2025 RAM Ram 1500 RAM 1500 LONE STAR CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP4SN555147,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LONE+STAR+CREW+CAB+4X4+57+BOX-1C6SRFFP4SN555147
2025 RAM Ram 1500 RAM 1500 TRADESMAN CREW CAB 4X2 5'7' BOX,"/ Location: Weatherford, TX",1C6RREGG6SN658870,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+TRADESMAN+CREW+CAB+4X2+57+BOX-1C6RREGG6SN658870
2025 Jeep Gladiator GLADIATOR TEXAS TRAIL 4X4,"/ Location: Weatherford, TX",1C6PJTAG2SL505555,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+TEXAS+TRAIL+4X4-1C6PJTAG2SL505555
2025 Jeep Grand Cherokee GRAND CHEROKEE LAREDO 4X2,"/ Location: Weatherford, TX",1C4RJGAG6SC277634,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+LAREDO+4X2-1C4RJGAG6SC277634
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP2SN644111,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP2SN644111
2025 RAM Ram 1500 RAM 1500 LONE STAR CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP3SN599981,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LONE+STAR+CREW+CAB+4X4+57+BOX-1C6SRFFP3SN599981
2025 Jeep Wrangler WRANGLER 4-DOOR SPORT,"/ Location: Weatherford, TX",1C4PJXDN7SW507701,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+4+DOOR+SPORT-1C4PJXDN7SW507701
2025 Jeep Grand Cherokee GRAND CHEROKEE ALTITUDE X 4X4,"/ Location: Weatherford, TX",1C4RJHAG9SC268531,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+ALTITUDE+X+4X4-1C4RJHAG9SC268531
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN8ST516311,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN8ST516311
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN7ST535397,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN7ST535397
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP0SN629371,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP0SN629371
2025 Dodge Durango DURANGO GT RWD,"/ Location: Weatherford, TX",1C4RDHDGXSC506356,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Dodge-Durango-DURANGO+GT+RWD-1C4RDHDGXSC506356
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN5ST527282,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN5ST527282
2025 RAM Ram 1500 RAM 1500 TRADESMAN CREW CAB 4X2 5'7' BOX,"/ Location: Weatherford, TX",1C6RREGG6SN634407,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+TRADESMAN+CREW+CAB+4X2+57+BOX-1C6RREGG6SN634407
2025 RAM Ram 1500 RAM 1500 BIG HORN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP2SN511664,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+BIG+HORN+CREW+CAB+4X4+57+BOX-1C6SRFFP2SN511664
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBNXST516312,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBNXST516312
2025 Jeep Gladiator GLADIATOR NIGHTHAWK 4X4,"/ Location: Weatherford, TX",1C6PJTAG5SL503864,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+NIGHTHAWK+4X4-1C6PJTAG5SL503864
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP6SN511836,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP6SN511836
2025 Jeep Wrangler WRANGLER 2-DOOR SPORT,"/ Location: Weatherford, TX",1C4PJXAG3SW518572,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+2+DOOR+SPORT-1C4PJXAG3SW518572
2025 Jeep Grand Cherokee GRAND CHEROKEE LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJGAG9SC280205,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+LAREDO+X+4X2-1C4RJGAG9SC280205
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP1SN509752,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP1SN509752
2025 Jeep Grand Cherokee GRAND CHEROKEE L LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJJAG1S8640907,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+LAREDO+X+4X2-1C4RJJAG1S8640907
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP8SN511837,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP8SN511837
2025 Chrysler Pacifica PACIFICA LIMITED,"/ Location: Weatherford, TX",2C4RC1GG8SR542270,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Chrysler-Pacifica-PACIFICA+LIMITED-2C4RC1GG8SR542270
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP6SN508421,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP6SN508421
2025 RAM Ram 1500 RAM 1500 LONE STAR CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP9SN537775,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LONE+STAR+CREW+CAB+4X4+57+BOX-1C6SRFFP9SN537775
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN3ST516314,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN3ST516314
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJPXSN509751,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJPXSN509751
2025 Jeep Gladiator GLADIATOR NIGHTHAWK 4X4,"/ Location: Weatherford, TX",1C6PJTAG0SL506381,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+NIGHTHAWK+4X4-1C6PJTAG0SL506381
2025 Dodge Durango DURANGO R/T PLUS AWD,"/ Location: Weatherford, TX",1C4SDJCT6SC509617,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Dodge-Durango-DURANGO+RT+PLUS+AWD-1C4SDJCT6SC509617
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP8SN591615,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP8SN591615
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN9ST535398,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN9ST535398
2025 Jeep Wrangler WRANGLER 2-DOOR SPORT,"/ Location: Weatherford, TX",1C4PJXAN4SW508857,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+2+DOOR+SPORT-1C4PJXAN4SW508857
2025 Jeep Grand Cherokee GRAND CHEROKEE ALTITUDE X 4X4,"/ Location: Weatherford, TX",1C4RJHAG0SC268532,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+ALTITUDE+X+4X4-1C4RJHAG0SC268532
2025 Jeep Gladiator GLADIATOR NIGHTHAWK 4X4,"/ Location: Weatherford, TX",1C6PJTAG2SL506382,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+NIGHTHAWK+4X4-1C6PJTAG2SL506382
2025 Jeep Grand Cherokee GRAND CHEROKEE LAREDO 4X2,"/ Location: Weatherford, TX",1C4RJGAG0SC280688,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+LAREDO+4X2-1C4RJGAG0SC280688
2025 Jeep Compass COMPASS LATITUDE 4X4,"/ Location: Weatherford, TX",3C4NJDBN1ST527280,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Compass-COMPASS+LATITUDE+4X4-3C4NJDBN1ST527280
2025 Jeep Grand Cherokee GRAND CHEROKEE L LIMITED 4X4,"/ Location: Weatherford, TX",1C4RJKBG6S8640423,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+LIMITED+4X4-1C4RJKBG6S8640423
2025 RAM Ram 1500 RAM 1500 BIG HORN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP4SN511682,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+BIG+HORN+CREW+CAB+4X4+57+BOX-1C6SRFFP4SN511682
2025 RAM Ram 1500 RAM 1500 TRADESMAN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6RRFGG4SN631592,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+TRADESMAN+CREW+CAB+4X4+57+BOX-1C6RRFGG4SN631592
2025 Jeep Grand Cherokee GRAND CHEROKEE L LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJJAG8S8640919,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+LAREDO+X+4X2-1C4RJJAG8S8640919
2025 Jeep Gladiator GLADIATOR NIGHTHAWK 4X4,"/ Location: Weatherford, TX",1C6PJTAGXSL503861,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+NIGHTHAWK+4X4-1C6PJTAGXSL503861
2025 Jeep Grand Cherokee GRAND CHEROKEE L LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJJAGXS8640906,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+LAREDO+X+4X2-1C4RJJAGXS8640906
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP6SN643016,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP6SN643016
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP5SN536193,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP5SN536193
2025 RAM Ram ProMaster RAM PROMASTER 2500 TRADESMAN CARGO VAN HIGH ROOF 159' WB,"/ Location: Weatherford, TX",3C6LRVDG8SE532296,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+ProMaster-RAM+PROMASTER+2500+TRADESMAN+CARGO+VAN+HIGH+ROOF+159+WB-3C6LRVDG8SE532296
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP9SN629370,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP9SN629370
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP4SN516985,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP4SN516985
2025 RAM Ram 1500 RAM 1500 LIMITED LONGHORN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP7SN641212,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+LONGHORN+CREW+CAB+4X4+57+BOX-1C6SRFHP7SN641212
2025 Jeep Grand Cherokee GRAND CHEROKEE LIMITED 4X4,"/ Location: Weatherford, TX",1C4RJHBGXSC277107,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+LIMITED+4X4-1C4RJHBGXSC277107
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJPXSN536187,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJPXSN536187
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP4SN511835,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP4SN511835
2025 Jeep Gladiator GLADIATOR TEXAS TRAIL 4X4,"/ Location: Weatherford, TX",1C6PJTAG9SL503866,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Gladiator-GLADIATOR+TEXAS+TRAIL+4X4-1C6PJTAG9SL503866
2025 Dodge Durango DURANGO R/T PLUS AWD,"/ Location: Weatherford, TX",1C4SDJCT4SC509616,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Dodge-Durango-DURANGO+RT+PLUS+AWD-1C4SDJCT4SC509616
2025 RAM Ram 1500 RAM 1500 LONE STAR CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP2SN528478,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LONE+STAR+CREW+CAB+4X4+57+BOX-1C6SRFFP2SN528478
2025 Jeep Wrangler WRANGLER 2-DOOR SPORT,"/ Location: Weatherford, TX",1C4PJXAN2SW517850,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+2+DOOR+SPORT-1C4PJXAN2SW517850
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP4SN582703,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP4SN582703
2025 Jeep Grand Cherokee GRAND CHEROKEE L LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJJAG3S8640908,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+LAREDO+X+4X2-1C4RJJAG3S8640908
2025 RAM Ram 1500 RAM 1500 LIMITED CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFHP9SN653264,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LIMITED+CREW+CAB+4X4+57+BOX-1C6SRFHP9SN653264
2025 RAM Ram 1500 RAM 1500 BIG HORN CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFFP6SN511702,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+BIG+HORN+CREW+CAB+4X4+57+BOX-1C6SRFFP6SN511702
2025 Jeep Wrangler WRANGLER 4-DOOR WILLYS,"/ Location: Weatherford, TX",1C4PJXDN6SW518575,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Wrangler-WRANGLER+4+DOOR+WILLYS-1C4PJXDN6SW518575
2025 Jeep Grand Cherokee GRAND CHEROKEE L LAREDO X 4X2,"/ Location: Weatherford, TX",1C4RJJAG6S8640921,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Jeep-Grand+Cherokee-GRAND+CHEROKEE+L+LAREDO+X+4X2-1C4RJJAG6S8640921
2025 RAM Ram 1500 RAM 1500 LARAMIE CREW CAB 4X4 5'7' BOX,"/ Location: Weatherford, TX",1C6SRFJP1SN536188,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-RAM-Ram+1500-RAM+1500+LARAMIE+CREW+CAB+4X4+57+BOX-1C6SRFJP1SN536188
2025 Ford F-150 XL,"/ Location: Weatherford, TX",1FTFW1L53SKD00709,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+150-XL-1FTFW1L53SKD00709
2025 Ford Explorer ST-Line,"/ Location: Weatherford, TX",1FMUK7KH8SGA26312,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-ST+Line-1FMUK7KH8SGA26312
2025 Ford F-150 XL,"/ Location: Weatherford, TX",1FTFW1L5XSKD00349,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+150-XL-1FTFW1L5XSKD00349
2025 Ford Explorer Active,"/ Location: Weatherford, TX",1FMUK7DH5SGB19270,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-Active-1FMUK7DH5SGB19270
2025 Ford Explorer ST-Line,"/ Location: Weatherford, TX",1FMUK7KH6SGA59907,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-ST+Line-1FMUK7KH6SGA59907
2025 Ford Explorer ST,"/ Location: Weatherford, TX",1FMWK8GCXSGA91190,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-ST-1FMWK8GCXSGA91190
2025 Ford Maverick XL,"/ Location: Weatherford, TX",3FTTW8BA4SRA10856,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Maverick-XL-3FTTW8BA4SRA10856
2025 Ford F-150 XL,"/ Location: Weatherford, TX",1FTFW1L57SKD00227,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+150-XL-1FTFW1L57SKD00227
2025 Ford F-150 XL,"/ Location: Weatherford, TX",1FTFW1L53SKD00211,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+150-XL-1FTFW1L53SKD00211
2025 Ford Explorer Active,"/ Location: Weatherford, TX",1FMUK7DH1SGA92102,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-Active-1FMUK7DH1SGA92102
2025 Ford F-150 XL,"/ Location: Weatherford, TX",1FTFW1L50SKD00716,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+150-XL-1FTFW1L50SKD00716
2025 Ford F-150 Platinum,"/ Location: Weatherford, TX",1FTFW7L84SFA02711,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+150-Platinum-1FTFW7L84SFA02711
2025 Ford Explorer ST-Line,"/ Location: Weatherford, TX",1FMUK7KH3SGB29914,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-ST+Line-1FMUK7KH3SGB29914
2025 Ford Escape Plug-In Hybrid Base,"/ Location: Weatherford, TX",1FMCU0E10SUA17231,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Escape+Plug+In+Hybrid-Base-1FMCU0E10SUA17231
2025 Ford Explorer Active,"/ Location: Weatherford, TX",1FMUK7DH2SGA81027,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-Active-1FMUK7DH2SGA81027
2025 Ford Explorer Active,"/ Location: Weatherford, TX",1FMUK7DH6SGA95187,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Explorer-Active-1FMUK7DH6SGA95187
2025 Ford F-250SD Lariat,"/ Location: Weatherford, TX",1FT8W2BT2SEC07774,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-F+250SD-Lariat-1FT8W2BT2SEC07774
2025 Ford Escape Plug-In Hybrid Base,"/ Location: Weatherford, TX",1FMCU0E14SUA02828,https://www.gilchristautomotive.com/new-+Fort+Worth-2025-Ford-Escape+Plug+In+Hybrid-Base-1FMCU0E14SUA02828
